time,word,cate,v,a
11/16/2012,ice,7,5.92,4.67
11/17/2012,year,7,5.41,4.22
11/17/2012,pillow,7,7,2.9
11/17/2012,sleep,7,7.2,2.8
11/17/2012,bird,7,7.27,3.17
11/18/2012,school,7,5.41,4.57
11/18/2012,week,7,5.35,4.38
11/19/2012,queen,7,6.44,4.76
11/19/2012,explain,7,5.41,4
11/20/2012,trust,7,7.24,4.3
11/20/2012,haven,7,6.36,2.9
11/20/2012,sleep,7,7.2,2.8
11/21/2012,build,7,6.33,3.38
11/21/2012,build,7,6.33,3.38
11/21/2012,rain,7,5.08,3.65
11/21/2012,swift,7,5.83,4.88
11/22/2012,team,7,5.91,3.38
11/22/2012,rock,7,5.72,3.14
11/23/2012,fill,7,5.56,3.35
11/23/2012,real,7,7.09,4.05
11/24/2012,fact,7,6.23,3.29
11/24/2012,fan,7,6.36,4.89
11/24/2012,show,7,5.91,4.1
11/25/2012,fact,7,6.23,3.29
11/25/2012,thing,7,4.83,4.17
11/25/2012,week,7,5.35,4.38
11/27/2012,sense,7,6.09,3.7
11/27/2012,sense,7,6.09,3.7
11/28/2012,dinner,7,6.4,3.85
11/29/2012,favor,7,6.46,4.54
11/30/2012,balance,7,6.84,4.13
11/30/2012,truth,7,7.19,3.88
12/1/2012,year,7,5.41,4.22
12/1/2012,year,7,5.41,4.22
12/1/2012,brother,7,6.18,4.48
12/1/2012,thing,7,4.83,4.17
12/1/2012,technology,7,5.53,4.62
12/2/2012,bell,7,5.38,4.45
12/5/2012,month,7,5.15,4.03
12/6/2012,male,7,5.84,4.9
12/6/2012,window,7,5.91,3.97
12/6/2012,ice,7,5.92,4.67
12/7/2012,fan,7,6.36,4.89
12/7/2012,makeup,7,5.64,4.48
12/7/2012,thing,7,4.83,4.17
12/8/2012,real,7,7.09,4.05
12/8/2012,hair,7,5.56,4.48
12/9/2012,week,7,5.35,4.38
12/9/2012,curl,7,5.72,3.05
12/9/2012,hair,7,5.56,4.48
12/9/2012,school,7,5.41,4.57
12/9/2012,part,7,5.11,3.82
12/12/2012,official,7,5.75,4.04
12/12/2012,truck,7,5.16,3.76
12/15/2012,moment,7,5.76,3.83
12/15/2012,cool,7,6.82,3.43
12/15/2012,talk,7,6.64,3.38
12/19/2012,worth,7,6.15,4.62
12/19/2012,paint,7,5.62,4.1
12/20/2012,duke,7,4.8,4.21
12/22/2012,salad,7,5.74,3.81
12/22/2012,grapes,7,6.61,4.67
12/22/2012,ice,7,5.92,4.67
12/24/2012,brother,7,6.18,4.48
12/24/2012,dinner,7,6.4,3.85
12/26/2012,loaf,7,5.75,2.45
12/26/2012,thing,7,4.83,4.17
12/27/2012,fan,7,6.36,4.89
12/27/2012,bean,7,5.35,3.97
12/28/2012,thing,7,4.83,4.17
12/29/2012,week,7,5.35,4.38
12/29/2012,hair,7,5.56,4.48
12/30/2012,tea,7,5.87,4.13
12/31/2012,year,7,5.41,4.22
12/31/2012,year,7,5.41,4.22
12/31/2012,year,7,5.41,4.22
12/31/2012,year,7,5.41,4.22
12/31/2012,year,7,5.41,4.22
12/31/2012,fact,7,6.23,3.29
12/31/2012,pull,7,5.59,4.1
1/2/2013,team,7,5.91,3.38
1/4/2013,brother,7,6.18,4.48
1/4/2013,fact,7,6.23,3.29
1/4/2013,sleep,7,7.2,2.8
1/4/2013,model,7,6.38,3.9
1/5/2013,moment,7,5.76,3.83
1/5/2013,broom,7,4.83,3.23
1/5/2013,mood,7,5.6,4.73
1/5/2013,nice,7,6.55,4.38
1/7/2013,fact,7,6.23,3.29
1/7/2013,year,7,5.41,4.22
1/7/2013,face,7,6.39,5.04
1/7/2013,chin,7,5.29,3.31
1/7/2013,chin,7,5.29,3.31
1/7/2013,part,7,5.11,3.82
1/7/2013,gallery,7,6.03,4.07
1/7/2013,worth,7,6.15,4.62
1/8/2013,father,7,6.88,3.68
1/8/2013,candy,7,6.54,4.58
1/8/2013,land,7,6.61,3.05
1/9/2013,town,7,5.93,4.29
1/9/2013,team,7,5.91,3.38
1/10/2013,listen,7,5.93,4.45
1/10/2013,bell,7,5.38,4.45
1/11/2013,fair,7,7.14,3.29
1/11/2013,mood,7,5.6,4.73
1/11/2013,full,7,6,3.48
1/11/2013,team,7,5.91,3.38
1/11/2013,sir,7,5.45,4.33
1/12/2013,fact,7,6.23,3.29
1/12/2013,visit,7,6.56,3.9
1/13/2013,moon,7,6.74,4.6
1/17/2013,fact,7,6.23,3.29
1/17/2013,radio,7,6,3.84
1/17/2013,team,7,5.91,3.38
1/19/2013,guide,7,5.43,3.33
1/19/2013,number,7,5.55,4.34
1/20/2013,pool,7,6.78,3.65
1/20/2013,thing,7,4.83,4.17
1/20/2013,monk,7,4.9,2.61
1/20/2013,show,7,5.91,4.1
1/21/2013,full,7,6,3.48
1/21/2013,school,7,5.41,4.57
1/22/2013,bell,7,5.38,4.45
1/22/2013,year,7,5.41,4.22
1/22/2013,sleep,7,7.2,2.8
1/23/2013,fan,7,6.36,4.89
1/23/2013,land,7,6.61,3.05
1/25/2013,full,7,6,3.48
1/25/2013,full,7,6,3.48
1/26/2013,constant,7,5.9,2.81
1/28/2013,sleep,7,7.2,2.8
1/29/2013,week,7,5.35,4.38
1/29/2013,orange,7,6.47,4.97
2/1/2013,fact,7,6.23,3.29
2/1/2013,boots,7,5.97,4.67
2/3/2013,school,7,5.41,4.57
2/3/2013,sleep,7,7.2,2.8
2/3/2013,country,7,5.93,5.26
2/3/2013,bowl,7,5.33,3.47
2/3/2013,bowl,7,5.33,3.47
2/3/2013,school,7,5.41,4.57
2/3/2013,thing,7,4.83,4.17
2/5/2013,moment,7,5.76,3.83
2/6/2013,haven,7,6.36,2.9
2/6/2013,haven,7,6.36,2.9
2/6/2013,important,7,6.82,4.71
2/7/2013,hair,7,5.56,4.48
2/7/2013,umbrella,7,5.16,3.68
2/7/2013,school,7,5.41,4.57
2/7/2013,real,7,7.09,4.05
2/7/2013,thing,7,4.83,4.17
2/7/2013,rain,7,5.08,3.65
2/9/2013,twin,7,5.81,3.95
2/13/2013,duke,7,4.8,4.21
2/13/2013,school,7,5.41,4.57
2/14/2013,small,7,5.76,3.43
2/14/2013,iron,7,5.03,3.24
2/14/2013,full,7,6,3.48
2/16/2013,bar,7,6.42,5
2/16/2013,school,7,5.41,4.57
2/16/2013,cool,7,6.82,3.43
2/17/2013,calm,7,6.89,1.67
2/18/2013,school,7,5.41,4.57
2/18/2013,year,7,5.41,4.22
2/22/2013,rain,7,5.08,3.65
2/22/2013,rain,7,5.08,3.65
2/25/2013,fact,7,6.23,3.29
2/27/2013,person,7,6.32,4.19
2/27/2013,simple,7,6.5,3.73
3/1/2013,ice,7,5.92,4.67
3/1/2013,haven,7,6.36,2.9
3/3/2013,dusk,7,5.4,4.37
3/3/2013,golf,7,4.83,3.9
3/3/2013,dusk,7,5.4,4.37
3/3/2013,clouds,7,6.18,3.3
3/3/2013,person,7,6.32,4.19
3/3/2013,hair,7,5.56,4.48
3/5/2013,rain,7,5.08,3.65
3/5/2013,school,7,5.41,4.57
3/5/2013,show,7,5.91,4.1
3/7/2013,thing,7,4.83,4.17
3/7/2013,worth,7,6.15,4.62
3/7/2013,thing,7,4.83,4.17
3/10/2013,fairy,7,6.24,4.25
3/10/2013,tale,7,5.95,3.09
3/11/2013,violin,7,5.43,3.49
3/12/2013,area,7,5.45,3.8
3/12/2013,person,7,6.32,4.19
3/12/2013,show,7,5.91,4.1
3/14/2013,air,7,6.34,4.12
3/14/2013,cool,7,6.82,3.43
3/16/2013,calm,7,6.89,1.67
3/16/2013,reason,7,6.27,3.33
3/16/2013,dinner,7,6.4,3.85
3/17/2013,calm,7,6.89,1.67
3/17/2013,reason,7,6.27,3.33
3/18/2013,face,7,6.39,5.04
3/19/2013,bell,7,5.38,4.45
3/19/2013,school,7,5.41,4.57
3/20/2013,join,7,5.83,3.9
3/20/2013,school,7,5.41,4.57
3/20/2013,apple,7,6.41,4.17
3/21/2013,trust,7,7.24,4.3
3/22/2013,wine,7,5.95,4.78
3/23/2013,haven,7,6.36,2.9
3/23/2013,show,7,5.91,4.1
3/24/2013,bell,7,5.38,4.45
3/24/2013,week,7,5.35,4.38
3/24/2013,makeup,7,5.64,4.48
3/24/2013,worth,7,6.15,4.62
3/24/2013,rain,7,5.08,3.65
3/25/2013,week,7,5.35,4.38
3/26/2013,brother,7,6.18,4.48
3/27/2013,moon,7,6.74,4.6
3/28/2013,egg,7,5.29,3.76
3/28/2013,tissue,7,4.93,3.63
3/28/2013,radio,7,6,3.84
3/29/2013,dream,7,6.73,4.53
3/30/2013,status,7,4.89,3.83
3/30/2013,crew,7,5.83,3.38
3/30/2013,explain,7,5.41,4
3/30/2013,blonde,7,6.18,4.86
3/30/2013,explain,7,5.41,4
3/30/2013,card,7,5.61,4.43
3/30/2013,card,7,5.61,4.43
3/30/2013,person,7,6.32,4.19
3/30/2013,name,7,5.55,4.25
3/30/2013,fact,7,6.23,3.29
3/30/2013,teacher,7,7.37,2.9
3/31/2013,dress,7,6.41,4.05
3/31/2013,shoes,7,6.19,4.52
4/1/2013,school,7,5.41,4.57
4/1/2013,person,7,6.32,4.19
4/2/2013,tea,7,5.87,4.13
4/2/2013,explain,7,5.41,4
4/2/2013,show,7,5.91,4.1
4/3/2013,bell,7,5.38,4.45
4/3/2013,hour,7,5.1,4.21
4/4/2013,thing,7,4.83,4.17
4/4/2013,nice,7,6.55,4.38
4/4/2013,advice,7,5.78,3.05
4/4/2013,offer,7,5.67,3.5
4/4/2013,moment,7,5.76,3.83
4/4/2013,actual,7,6.22,2.75
4/5/2013,professional,7,6.29,4.4
4/6/2013,dinner,7,6.4,3.85
4/6/2013,pull,7,5.59,4.1
4/6/2013,moment,7,5.76,3.83
4/6/2013,moment,7,5.76,3.83
4/7/2013,school,7,5.41,4.57
4/7/2013,show,7,5.91,4.1
4/7/2013,history,7,5.24,3.93
4/7/2013,feet,7,4.6,3.67
4/7/2013,tea,7,5.87,4.13
4/10/2013,book,7,5.72,4.17
4/10/2013,cup,7,5.44,3.7
4/11/2013,account,7,5.39,3.76
4/11/2013,show,7,5.91,4.1
4/11/2013,room,7,5.52,3.77
4/11/2013,school,7,5.41,4.57
4/12/2013,simple,7,6.5,3.73
4/12/2013,lead,7,5.56,3.95
4/12/2013,mud,7,5.06,3.19
4/12/2013,golf,7,4.83,3.9
4/12/2013,puddle,7,5.07,4.14
4/12/2013,golf,7,4.83,3.9
4/12/2013,fish,7,6.04,4
4/12/2013,fish,7,6.04,4
4/13/2013,soul,7,6.72,4.39
4/13/2013,moment,7,5.76,3.83
4/13/2013,haven,7,6.36,2.9
4/13/2013,item,7,5.26,3.24
4/14/2013,school,7,5.41,4.57
4/14/2013,question,7,6.36,3.67
4/14/2013,ceiling,7,5.45,4.04
4/14/2013,father,7,6.88,3.68
4/15/2013,innocent,7,6.55,4.4
4/15/2013,face,7,6.39,5.04
4/16/2013,calm,7,6.89,1.67
4/16/2013,moon,7,6.74,4.6
4/16/2013,sky,7,7.32,2.74
4/17/2013,vacancy,7,5.05,3.68
4/17/2013,real,7,7.09,4.05
4/18/2013,makeup,7,5.64,4.48
4/19/2013,custody,7,4.74,4.14
4/20/2013,real,7,7.09,4.05
4/20/2013,computer,7,6.24,4.75
4/21/2013,sight,7,6.58,4.73
4/21/2013,unbreakable,7,6.58,4.1
4/22/2013,fact,7,6.23,3.29
4/22/2013,full,7,6,3.48
4/22/2013,study,7,5.78,2.55
4/22/2013,closet,7,5.21,4.57
4/22/2013,hair,7,5.56,4.48
4/22/2013,legs,7,5.93,4.69
4/22/2013,fact,7,6.23,3.29
4/24/2013,brother,7,6.18,4.48
4/24/2013,week,7,5.35,4.38
4/24/2013,show,7,5.91,4.1
4/25/2013,practice,7,5.72,2.5
4/25/2013,part,7,5.11,3.82
4/25/2013,tomato,7,5.45,3.79
4/25/2013,tomato,7,5.45,3.79
4/25/2013,hair,7,5.56,4.48
4/25/2013,hair,7,5.56,4.48
4/25/2013,clouds,7,6.18,3.3
4/25/2013,sky,7,7.32,2.74
4/25/2013,puddle,7,5.07,4.14
4/26/2013,fact,7,6.23,3.29
4/26/2013,explain,7,5.41,4
4/26/2013,worth,7,6.15,4.62
4/26/2013,cool,7,6.82,3.43
4/26/2013,name,7,5.55,4.25
4/26/2013,sleep,7,7.2,2.8
4/27/2013,trust,7,7.24,4.3
4/27/2013,pool,7,6.78,3.65
4/27/2013,fact,7,6.23,3.29
4/27/2013,legs,7,5.93,4.69
4/27/2013,sleep,7,7.2,2.8
4/28/2013,brother,7,6.18,4.48
4/28/2013,school,7,5.41,4.57
4/28/2013,year,7,5.41,4.22
4/28/2013,hand,7,5.95,4.4
4/28/2013,feet,7,4.6,3.67
4/28/2013,school,7,5.41,4.57
4/29/2013,teacher,7,7.37,2.9
4/29/2013,king,7,6,4.45
4/29/2013,swift,7,5.83,4.88
4/29/2013,school,7,5.41,4.57
4/29/2013,ice,7,5.92,4.67
4/29/2013,tea,7,5.87,4.13
4/29/2013,thing,7,4.83,4.17
4/29/2013,acceptable,7,6.59,3.65
4/29/2013,wear,7,6.36,3.33
4/29/2013,school,7,5.41,4.57
4/29/2013,rain,7,5.08,3.65
4/30/2013,clay,7,5.33,3.83
5/1/2013,show,7,5.91,4.1
5/1/2013,week,7,5.35,4.38
5/1/2013,real,7,7.09,4.05
5/1/2013,cup,7,5.44,3.7
5/1/2013,hair,7,5.56,4.48
5/1/2013,rain,7,5.08,3.65
5/1/2013,thing,7,4.83,4.17
5/2/2013,apple,7,6.41,4.17
5/2/2013,reason,7,6.27,3.33
5/5/2013,rain,7,5.08,3.65
5/5/2013,medicine,7,5.67,4.4
5/7/2013,famous,7,5.89,4.2
5/7/2013,school,7,5.41,4.57
5/7/2013,year,7,5.41,4.22
5/7/2013,sleep,7,7.2,2.8
5/7/2013,year,7,5.41,4.22
5/8/2013,haven,7,6.36,2.9
5/8/2013,pool,7,6.78,3.65
5/8/2013,league,7,5.35,4.25
5/9/2013,moon,7,6.74,4.6
5/10/2013,sleep,7,7.2,2.8
5/10/2013,air,7,6.34,4.12
5/10/2013,thing,7,4.83,4.17
5/11/2013,thing,7,4.83,4.17
5/11/2013,pool,7,6.78,3.65
5/12/2013,sleep,7,7.2,2.8
5/13/2013,face,7,6.39,5.04
5/14/2013,school,7,5.41,4.57
5/14/2013,cup,7,5.44,3.7
5/14/2013,person,7,6.32,4.19
5/15/2013,academy,7,5.32,3.77
5/15/2013,table,7,5.22,2.92
5/16/2013,hand,7,5.95,4.4
5/16/2013,hand,7,5.95,4.4
5/16/2013,face,7,6.39,5.04
5/16/2013,face,7,6.39,5.04
5/16/2013,week,7,5.35,4.38
5/16/2013,bank,7,6,4.19
5/16/2013,attend,7,6.3,4.74
5/18/2013,country,7,5.93,5.26
5/18/2013,eye,7,5.86,4.52
5/18/2013,knee,7,5.03,4.4
5/18/2013,worth,7,6.15,4.62
5/20/2013,fact,7,6.23,3.29
5/20/2013,thing,7,4.83,4.17
5/20/2013,cover,7,5.59,3.76
5/20/2013,fact,7,6.23,3.29
5/20/2013,person,7,6.32,4.19
5/20/2013,rain,7,5.08,3.65
5/20/2013,ice,7,5.92,4.67
5/20/2013,face,7,6.39,5.04
5/20/2013,truck,7,5.16,3.76
5/21/2013,sleep,7,7.2,2.8
5/21/2013,room,7,5.52,3.77
5/21/2013,wear,7,6.36,3.33
5/21/2013,captain,7,5.71,3.86
5/21/2013,father,7,6.88,3.68
5/21/2013,school,7,5.41,4.57
5/21/2013,school,7,5.41,4.57
5/22/2013,person,7,6.32,4.19
5/22/2013,material,7,5.26,4.05
5/23/2013,mood,7,5.6,4.73
5/23/2013,person,7,6.32,4.19
5/23/2013,option,7,6.37,3.19
5/24/2013,hair,7,5.56,4.48
5/24/2013,cover,7,5.59,3.76
5/24/2013,real,7,7.09,4.05
5/24/2013,mask,7,5.23,4.58
5/25/2013,information,7,6.33,2.3
5/25/2013,week,7,5.35,4.38
5/25/2013,show,7,5.91,4.1
5/25/2013,country,7,5.93,5.26
5/25/2013,pool,7,6.78,3.65
5/25/2013,fan,7,6.36,4.89
5/25/2013,fact,7,6.23,3.29
5/25/2013,fan,7,6.36,4.89
5/26/2013,thing,7,4.83,4.17
5/26/2013,planet,7,5.69,4.34
5/27/2013,sleep,7,7.2,2.8
5/27/2013,brother,7,6.18,4.48
5/27/2013,year,7,5.41,4.22
5/27/2013,country,7,5.93,5.26
5/27/2013,nine,7,5.07,4.04
5/27/2013,country,7,5.93,5.26
5/28/2013,trust,7,7.24,4.3
5/28/2013,fact,7,6.23,3.29
5/28/2013,school,7,5.41,4.57
5/29/2013,ceiling,7,5.45,4.04
5/29/2013,fan,7,6.36,4.89
5/29/2013,calm,7,6.89,1.67
5/29/2013,school,7,5.41,4.57
5/29/2013,computer,7,6.24,4.75
5/29/2013,pool,7,6.78,3.65
5/29/2013,pool,7,6.78,3.65
5/29/2013,flow,7,5.68,3.71
5/29/2013,pool,7,6.78,3.65
5/29/2013,apple,7,6.41,4.17
5/30/2013,face,7,6.39,5.04
5/30/2013,thing,7,4.83,4.17
5/30/2013,worth,7,6.15,4.62
5/30/2013,cup,7,5.44,3.7
5/30/2013,school,7,5.41,4.57
5/30/2013,air,7,6.34,4.12
5/30/2013,full,7,6,3.48
5/31/2013,full,7,6,3.48
5/31/2013,hour,7,5.1,4.21
5/31/2013,kettle,7,5.22,3.22
5/31/2013,pool,7,6.78,3.65
6/1/2013,brother,7,6.18,4.48
6/1/2013,total,7,5.74,4.81
6/1/2013,leg,7,5.71,4.5
6/2/2013,maroon,7,5.41,4.37
6/2/2013,nice,7,6.55,4.38
6/2/2013,fan,7,6.36,4.89
6/2/2013,soul,7,6.72,4.39
6/2/2013,rain,7,5.08,3.65
6/2/2013,week,7,5.35,4.38
6/2/2013,week,7,5.35,4.38
6/2/2013,brother,7,6.18,4.48
6/2/2013,sheep,7,6.44,3.78
6/3/2013,series,7,5.23,3.62
6/3/2013,flower,7,6.64,4
6/3/2013,ice,7,5.92,4.67
6/3/2013,cube,7,4.75,3.09
