time,word,wordId,cate,v,a
3/17/2013,anxious,1860,7,3.8,6.2
3/17/2013,god,1863,7,5.9,5.56
3/18/2013,wonder,1878,7,6.03,5
3/18/2013,beach,1880,7,7.21,5.1
3/19/2013,day,1889,7,6.66,5
3/21/2013,trust,1902,7,7.24,4.3
3/21/2013,want,1905,7,5.25,6
3/21/2013,food,1906,7,7.52,4.69
3/22/2013,wonderful,1909,7,7.41,4.57
3/23/2013,clown,1919,7,5.36,4.94
3/23/2013,gun,1927,7,3.66,7.74
3/24/2013,know,1937,7,6.93,5.77
3/24/2013,drunk,1942,7,6.17,6.11
3/24/2013,scar,1945,7,3.71,6.55
3/24/2013,makeup,1946,7,5.64,4.48
3/24/2013,hope,1948,7,7.48,5.29
3/26/2013,brother,1978,7,6.18,4.48
3/27/2013,good,1983,7,7.89,3.66
3/28/2013,movie,1994,7,6.86,4.93
3/28/2013,beach,1998,7,7.21,5.1
3/28/2013,radio,2001,7,6,3.84
3/28/2013,pop,2003,7,6.05,4.45
3/28/2013,memories,2006,7,7.48,6.1
3/30/2013,god,2017,7,5.9,5.56
3/30/2013,favorite,2018,7,7.39,4.4
3/30/2013,trouble,2021,7,3.03,6.85
3/30/2013,surprised,2022,7,6.57,5.95
3/30/2013,card,2035,7,5.61,4.43
3/30/2013,know,2044,7,6.93,5.77
3/30/2013,imagine,2050,7,7.32,5.98
4/1/2013,want,2061,7,5.25,6
4/1/2013,wish,2065,7,7.09,5.16
4/2/2013,mum,2079,7,5.43,3.35
4/2/2013,tea,2087,7,5.87,4.13
4/2/2013,sequel,2088,7,5.76,3.35
4/2/2013,beach,2091,7,7.21,5.1
4/2/2013,braces,2099,7,3.17,5.24
4/4/2013,advice,2130,7,5.78,3.05
4/4/2013,me,2132,7,8.06,5.97
4/4/2013,actual,2150,7,6.22,2.75
4/4/2013,memory,2151,7,6.62,5.42
4/5/2013,play,2165,7,8.1,6.93
4/6/2013,gorgeous,2180,7,7.57,4.92
4/6/2013,album,2184,7,6.21,5.18
4/6/2013,album,2185,7,6.21,5.18
4/7/2013,night,2199,7,6.06,5.94
4/7/2013,love,2200,7,8,5.36
4/7/2013,sun,2203,7,6.92,4.64
4/7/2013,love,2211,7,8,5.36
4/7/2013,like,2227,7,7.52,6.63
4/7/2013,car,2230,7,7.73,6.24
4/9/2013,hot,2241,7,5.73,4.76
4/11/2013,funny,2264,7,8.56,7
4/11/2013,heart,2265,7,7.39,6.34
4/11/2013,insane,2273,7,2.55,5.14
4/11/2013,love,2275,7,8,5.36
4/11/2013,food,2277,7,7.52,4.69
4/12/2013,hands,2303,7,5.93,5.21
4/13/2013,girl,2312,7,6.87,4.29
4/13/2013,happy,2314,7,8.47,6.05
4/13/2013,favorite,2326,7,7.39,4.4
4/14/2013,love,2335,7,8,5.36
4/14/2013,time,2356,7,5.6,3.41
4/15/2013,hurt,2375,7,2.45,4.72
4/15/2013,hot,2383,7,5.73,4.76
4/16/2013,sky,2393,7,7.32,2.74
4/16/2013,wish,2398,7,7.09,5.16
4/17/2013,heart,2413,7,7.39,6.34
4/17/2013,eat,2429,7,7.1,4.38
4/17/2013,god,2432,7,5.9,5.56
4/17/2013,entertaining,2434,7,8,5.28
4/17/2013,gorgeous,2446,7,7.57,4.92
4/18/2013,thought,2450,7,6.76,4.16
4/18/2013,baby,2458,7,6.67,4.97
4/20/2013,house,2472,7,7.26,4.56
4/20/2013,struggle,2473,7,3,5.9
4/20/2013,time,2476,7,5.6,3.41
4/20/2013,memorable,2483,7,6.54,4.83
4/21/2013,love,2485,7,8,5.36
4/21/2013,hot,2491,7,5.73,4.76
4/21/2013,body,2492,7,5.55,5.52
4/21/2013,unbreakable,2504,7,6.58,4.1
4/22/2013,money,2509,7,7.1,6.86
4/22/2013,fact,2514,7,6.23,3.29
4/22/2013,achieve,2523,7,7.75,4.7
4/22/2013,study,2528,7,5.78,2.55
4/22/2013,closet,2529,7,5.21,4.57
4/22/2013,wish,2532,7,7.09,5.16
4/22/2013,fact,2534,7,6.23,3.29
4/23/2013,happy,2546,7,8.47,6.05
4/23/2013,friend,2547,7,6.79,4.29
4/25/2013,forget,2560,7,3.73,4.43
4/25/2013,man,2562,7,6.73,5.24
4/25/2013,drown,2571,7,2.33,5.35
4/25/2013,perfect,2583,7,7.19,4.71
4/27/2013,love,2620,7,8,5.36
4/27/2013,me,2622,7,8.06,5.97
4/28/2013,car,2644,7,7.73,6.24
4/28/2013,know,2651,7,6.93,5.77
4/29/2013,good,2671,7,7.89,3.66
4/29/2013,song,2672,7,7.1,6.07
4/29/2013,thing,2680,7,4.83,4.17
5/1/2013,beautiful,2693,7,7.61,5.71
5/1/2013,give,2700,7,7.13,5.33
5/1/2013,feeling,2703,7,6.5,3.86
5/1/2013,crazy,2712,7,5.14,5.9
5/1/2013,grow,2719,7,6.28,2.6
5/2/2013,luck,2736,7,6.73,4.57
5/2/2013,store,2738,7,5.94,3.43
5/2/2013,give,2739,7,7.13,5.33
5/7/2013,stomach,2784,7,4.53,3.76
5/7/2013,guitar,2798,7,6.86,5.82
5/8/2013,bad,2806,7,3.24,4.86
5/8/2013,forget,2811,7,3.73,4.43
5/8/2013,me,2812,7,8.06,5.97
5/8/2013,me,2816,7,8.06,5.97
5/8/2013,food,2823,7,7.52,4.69
5/8/2013,love,2824,7,8,5.36
5/8/2013,me,2828,7,8.06,5.97
5/8/2013,me,2830,7,8.06,5.97
5/8/2013,pretty,2832,7,7.7,5.5
5/8/2013,hate,2840,7,1.96,6.26
5/9/2013,thankful,2845,7,7.76,4.52
5/9/2013,time,2846,7,5.6,3.41
5/10/2013,awful,2854,7,2.28,4.86
5/11/2013,sun,2860,7,6.92,4.64
5/12/2013,excited,2882,7,8.11,6.43
5/14/2013,focus,2891,7,6.48,4.45
5/14/2013,baby,2899,7,6.67,4.97
5/14/2013,baby,2901,7,6.67,4.97
5/15/2013,fool,2915,7,3.56,4.86
5/16/2013,bait,2926,7,4,3.5
5/16/2013,happy,2931,7,8.47,6.05
5/18/2013,love,2945,7,8,5.36
5/18/2013,eye,2948,7,5.86,4.52
5/18/2013,kind,2952,7,7.78,3.19
5/19/2013,kid,2962,7,6.42,5.35
5/20/2013,awkward,2973,7,3.2,5.7
5/20/2013,kiss,2976,7,7.78,6.05
5/20/2013,pain,2978,7,2,6.27
5/20/2013,cold,2980,7,4.32,3.55
5/21/2013,tired,2988,7,4.29,3.67
5/21/2013,pizza,2999,7,6.65,5.24
5/21/2013,like,3000,7,7.52,6.63
5/21/2013,happy,3008,7,8.47,6.05
5/21/2013,wait,3014,7,4.55,3.62
5/23/2013,person,3045,7,6.32,4.19
5/24/2013,hair,3056,7,5.56,4.48
5/25/2013,show,3070,7,5.91,4.1
5/25/2013,huge,3104,7,5.39,5.75
5/26/2013,bored,3107,7,2.95,2.83
5/26/2013,time,3114,7,5.6,3.41
5/26/2013,dreams,3122,7,7.14,6.48
5/27/2013,night,3126,7,6.06,5.94
5/27/2013,god,3142,7,5.9,5.56
5/27/2013,nine,3152,7,5.07,4.04
5/27/2013,love,3157,7,8,5.36
5/27/2013,girl,3162,7,6.87,4.29
5/28/2013,night,3169,7,6.06,5.94
5/28/2013,love,3170,7,8,5.36
5/28/2013,me,3178,7,8.06,5.97
5/29/2013,people,3198,7,7.33,5.94
5/29/2013,pool,3205,7,6.78,3.65
5/29/2013,army,3218,7,4.72,5.03
5/30/2013,worth,3222,7,6.15,4.62
5/30/2013,cup,3225,7,5.44,3.7
5/30/2013,right,3235,7,6.45,4.79
5/31/2013,beach,3243,7,7.21,5.1
5/31/2013,disappointed,3244,7,2.65,4.47
6/1/2013,proud,3247,7,7,5.55
6/1/2013,beautiful,3256,7,7.61,5.71
6/2/2013,birthday,3279,7,6.37,4.6
6/2/2013,intelligence,3294,7,7.65,6.32
6/2/2013,sheep,3302,7,6.44,3.78
6/3/2013,series,3306,7,5.23,3.62
6/3/2013,blast,3308,7,4.45,4.5
6/3/2013,flower,3310,7,6.64,4
6/3/2013,ice,3316,7,5.92,4.67
6/3/2013,know,3318,7,6.93,5.77
